1302409,豌豆苗,1186,蔬菜,1199,水菜,4.5,5.5,5.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302408,快菜,1186,蔬菜,1199,水菜,2.5,3.0,2.75,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302407,苦菊,1186,蔬菜,1199,水菜,4.5,5.5,5.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302406,穿心莲,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302405,木耳菜,1186,蔬菜,1199,水菜,2.5,3.0,2.75,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302404,菠萝,1187,水果,1211,其他类,1.7,2.3,2.0,,箱装（上六下六）,斤,2022-07-07 00:00:00,,138,,admin,,,
1302403,圣女果,1187,水果,1211,其他类,3.0,4.0,3.5,,千禧,斤,2022-07-07 00:00:00,,138,,admin,,,
1302402,百香果,1187,水果,1211,其他类,12.0,13.0,12.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302401,冬枣,1187,水果,1211,其他类,13.0,18.0,15.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302400,杨梅,1187,水果,1211,其他类,13.0,14.0,13.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302399,蓝莓,1187,水果,1211,其他类,14.0,45.0,29.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302398,火龙果,1187,水果,1211,其他类,4.5,8.0,6.25,,红,斤,2022-07-07 00:00:00,,138,,admin,,,
1302397,火龙果,1187,水果,1211,其他类,6.0,8.5,7.25,,白,斤,2022-07-07 00:00:00,,138,,admin,,,
1302396,木瓜,1187,水果,1211,其他类,3.8,4.0,3.9,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302395,柠檬,1187,水果,1211,其他类,4.5,5.0,4.75,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302394,青皮核桃,1187,水果,1211,其他类,1.4,1.6,1.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302393,姑娘果（灯笼果）,1187,水果,1211,其他类,7.0,20.0,13.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302392,鸭梨,1187,水果,,梨类,3.5,4.0,3.75,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302311,先锋,1187,水果,,樱桃类,8.0,18.0,13.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302310,沙蜜托,1187,水果,,樱桃类,10.0,20.0,15.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302309,白条猪,1189,肉禽蛋,1205,猪肉类,16.0,16.0,16.0,,瘦,斤,2022-07-07 00:00:00,,138,,admin,,,
1302308,白条猪,1189,肉禽蛋,1205,猪肉类,13.75,13.75,13.75,,肥,斤,2022-07-07 00:00:00,,138,,admin,,,
1302307,前臀尖,1189,肉禽蛋,1205,猪肉类,14.5,15.5,15.0,,瘦,斤,2022-07-07 00:00:00,,138,,admin,,,
1302306,前臀尖,1189,肉禽蛋,1205,猪肉类,13.5,14.5,14.0,,肥,斤,2022-07-07 00:00:00,,138,,admin,,,
1302305,后臀尖,1189,肉禽蛋,1205,猪肉类,14.5,15.5,15.0,,瘦,斤,2022-07-07 00:00:00,,138,,admin,,,
1302304,后臀尖,1189,肉禽蛋,1205,猪肉类,13.5,14.5,14.0,,肥,斤,2022-07-07 00:00:00,,138,,admin,,,
1302303,五花肉,1189,肉禽蛋,1205,猪肉类,17.5,18.5,18.0,,瘦,斤,2022-07-07 00:00:00,,138,,admin,,,
1302302,五花肉,1189,肉禽蛋,1205,猪肉类,15.5,17.5,16.5,,肥,斤,2022-07-07 00:00:00,,138,,admin,,,
1302301,五花头,1189,肉禽蛋,1205,猪肉类,14.5,15.5,15.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302300,纯通脊,1189,肉禽蛋,1205,猪肉类,18.0,19.0,18.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302299,通脊,1189,肉禽蛋,1205,猪肉类,15.0,16.0,15.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302298,小里脊,1189,肉禽蛋,1205,猪肉类,18.0,20.0,19.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302297,梅花肉,1189,肉禽蛋,1205,猪肉类,16.0,17.0,16.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302296,纯瘦肉,1189,肉禽蛋,1205,猪肉类,15.0,16.0,15.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302295,护心肉,1189,肉禽蛋,1205,猪肉类,18.0,18.0,18.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302294,前肘,1189,肉禽蛋,1205,猪肉类,13.0,14.0,13.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302293,后肘（带骨）,1189,肉禽蛋,1205,猪肉类,8.5,9.5,9.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302292,后肘（去骨）,1189,肉禽蛋,1205,猪肉类,10.5,11.5,11.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302611,胖头鱼,1190,水产,1209,淡水鱼,12.0,12.0,12.0,,>2000g,斤,2022-07-08 00:00:00,,138,,admin,,,
1302610,胖头鱼,1190,水产,1209,淡水鱼,11.0,12.0,11.5,,<2000g,斤,2022-07-08 00:00:00,,138,,admin,,,
1302609,武昌鱼,1190,水产,1209,淡水鱼,13.0,13.0,13.0,,700g左右,斤,2022-07-08 00:00:00,,138,,admin,,,
1302608,鲢鱼,1190,水产,1209,淡水鱼,4.5,5.5,5.0,,>1500g,斤,2022-07-08 00:00:00,,138,,admin,,,
1302607,鲢鱼,1190,水产,1209,淡水鱼,4.0,4.5,4.25,,1000-1500g,斤,2022-07-08 00:00:00,,138,,admin,,,
1302606,鲶鱼,1190,水产,1209,淡水鱼,4.5,4.5,4.5,,养殖,斤,2022-07-08 00:00:00,,138,,admin,,,
1302605,松花鱼,1190,水产,1209,淡水鱼,13.0,13.0,13.0,,养殖,斤,2022-07-08 00:00:00,,138,,admin,,,
1302604,黑鱼,1190,水产,1209,淡水鱼,11.0,13.0,12.0,,<1500g,斤,2022-07-08 00:00:00,,138,,admin,,,
1302603,黑鱼,1190,水产,1209,淡水鱼,15.0,15.0,15.0,,>1500g,斤,2022-07-08 00:00:00,,138,,admin,,,
1302602,黄鳝,1190,水产,1209,淡水鱼,32.0,35.0,33.5,,50g-100g,斤,2022-07-08 00:00:00,,138,,admin,,,
1302601,黄鳝,1190,水产,1209,淡水鱼,35.0,40.0,37.5,,100g-200g,斤,2022-07-08 00:00:00,,138,,admin,,,
1302600,罗非鱼,1190,水产,1209,淡水鱼,12.0,12.0,12.0,,活,斤,2022-07-08 00:00:00,,138,,admin,,,
1302599,虹鳟鱼,1190,水产,1209,淡水鱼,23.0,23.0,23.0,,活,斤,2022-07-08 00:00:00,,138,,admin,,,
1302598,鲟鱼,1190,水产,1209,淡水鱼,15.0,15.0,15.0,,活,斤,2022-07-08 00:00:00,,138,,admin,,,
1302597,青鱼,1190,水产,1209,淡水鱼,12.0,13.0,12.5,,活,斤,2022-07-08 00:00:00,,138,,admin,,,
1302596,桂鱼,1190,水产,1209,淡水鱼,39.0,41.0,40.0,,标桂,斤,2022-07-08 00:00:00,,138,,admin,,,
1302595,嘎鱼,1190,水产,1209,淡水鱼,20.0,20.0,20.0,,>100g,斤,2022-07-08 00:00:00,,138,,admin,,,
1302594,嘎鱼,1190,水产,1209,淡水鱼,20.0,22.0,21.0,,<100g,斤,2022-07-08 00:00:00,,138,,admin,,,
1302593,淡水鲈鱼,1190,水产,1209,淡水鱼,22.0,23.0,22.5,,活,斤,2022-07-08 00:00:00,,138,,admin,,,
1302592,泥鳅,1190,水产,1209,淡水鱼,12.0,15.0,13.5,,活,斤,2022-07-08 00:00:00,,138,,admin,,,
1302691,牛后腱,1189,肉禽蛋,1206,牛肉类,37.0,38.0,37.5,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302690,牛前腿,1189,肉禽蛋,1206,牛肉类,34.0,35.0,34.5,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302689,牛后腿,1189,肉禽蛋,1206,牛肉类,34.0,35.0,34.5,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302688,牛腰窝,1189,肉禽蛋,1206,牛肉类,35.0,35.0,35.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302687,牛柳,1189,肉禽蛋,1206,牛肉类,37.0,37.0,37.0,,里脊,斤,2022-07-08 00:00:00,,138,,admin,,,
1302686,精牛柳,1189,肉禽蛋,1206,牛肉类,38.0,40.0,39.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302685,牛腩,1189,肉禽蛋,1206,牛肉类,35.0,35.0,35.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302684,牛林,1189,肉禽蛋,1206,牛肉类,35.0,35.0,35.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302683,牛油,1189,肉禽蛋,1206,牛肉类,5.0,5.0,5.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302682,牛金钱腱,1189,肉禽蛋,1206,牛肉类,50.0,55.0,52.5,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302681,牛筋头巴脑,1189,肉禽蛋,1206,牛肉类,32.0,33.0,32.5,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302680,牛心,1189,肉禽蛋,1206,牛肉类,13.0,13.0,13.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302679,牛舌,1189,肉禽蛋,1206,牛肉类,45.0,45.0,45.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302678,牛骨,1189,肉禽蛋,1206,牛肉类,5.0,5.0,5.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302677,牛排骨,1189,肉禽蛋,1206,牛肉类,30.0,30.0,30.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302676,牛板筋,1189,肉禽蛋,1206,牛肉类,35.0,36.0,35.5,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302675,牛心管,1189,肉禽蛋,1206,牛肉类,55.0,55.0,55.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302674,牛肚,1189,肉禽蛋,1206,牛肉类,18.0,18.0,18.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302673,牛腰子,1189,肉禽蛋,1206,牛肉类,15.0,15.0,15.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302672,牛尾,1189,肉禽蛋,1206,牛肉类,30.0,32.0,31.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302251,整羊,1189,肉禽蛋,1207,羊肉类,24.0,24.5,24.25,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302250,去骨羊前腿,1189,肉禽蛋,1207,羊肉类,33.0,34.0,33.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302249,去骨羊后腿,1189,肉禽蛋,1207,羊肉类,34.0,34.0,34.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302248,羊腰窝,1189,肉禽蛋,1207,羊肉类,31.0,31.0,31.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302247,羊肉片,1189,肉禽蛋,1207,羊肉类,35.0,37.0,36.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302246,羊腰子,1189,肉禽蛋,1207,羊肉类,15.0,15.0,15.0,,挂油,个,2022-07-07 00:00:00,,138,,admin,,,
1302245,羊蝎子,1189,肉禽蛋,1207,羊肉类,13.0,15.0,14.0,,普通,斤,2022-07-07 00:00:00,,138,,admin,,,
1302244,羊蝎子,1189,肉禽蛋,1207,羊肉类,23.0,24.0,23.5,,精品,斤,2022-07-07 00:00:00,,138,,admin,,,
1302243,羊排骨,1189,肉禽蛋,1207,羊肉类,23.0,24.0,23.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302242,羊尾巴油,1189,肉禽蛋,1207,羊肉类,8.0,8.0,8.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302241,羊小腿,1189,肉禽蛋,1207,羊肉类,22.0,22.0,22.0,,羊棒,斤,2022-07-07 00:00:00,,138,,admin,,,
1302240,羊腱子肉,1189,肉禽蛋,1207,羊肉类,35.0,35.0,35.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302239,羊上脑,1189,肉禽蛋,1207,羊肉类,34.0,34.0,34.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302238,羊骨头,1189,肉禽蛋,1207,羊肉类,10.0,11.0,10.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302237,羊腩,1189,肉禽蛋,1207,羊肉类,23.0,25.0,24.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302236,羊里脊,1189,肉禽蛋,1207,羊肉类,33.0,34.0,33.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302235,淘汰鸡,1189,肉禽蛋,1208,禽蛋类,11.0,11.0,11.0,,干净膛,斤,2022-07-07 00:00:00,,138,,admin,,,
1302234,淘汰鸡,1189,肉禽蛋,1208,禽蛋类,10.3,10.5,10.4,,净膛,斤,2022-07-07 00:00:00,,138,,admin,,,
1302233,仔鸡,1189,肉禽蛋,1208,禽蛋类,7.5,8.0,7.75,,净膛,斤,2022-07-07 00:00:00,,138,,admin,,,
1302232,肉鸡,1189,肉禽蛋,1208,禽蛋类,7.5,7.5,7.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302751,小台农,1187,水果,,芒果类,5.0,6.0,5.5,,生,斤,2022-07-08 00:00:00,,138,,admin,,,
1302750,大台农,1187,水果,,芒果类,6.0,8.0,7.0,,生,斤,2022-07-08 00:00:00,,138,,admin,,,
1302749,鹰嘴芒果,1187,水果,,芒果类,6.0,8.0,7.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302748,青皮芒果,1187,水果,,芒果类,4.0,6.0,5.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302747,象牙芒果,1187,水果,,芒果类,6.0,7.5,6.75,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302746,贵妃芒,1187,水果,,芒果类,5.5,8.0,6.75,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302745,红金龙,1187,水果,,芒果类,4.0,7.0,5.5,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302744,澳芒,1187,水果,,芒果类,6.0,9.0,7.5,,新世纪\肯特,斤,2022-07-08 00:00:00,,138,,admin,,,
1302743,妃子笑,1187,水果,,荔枝类,7.0,9.0,8.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302742,鸡嘴,1187,水果,,荔枝类,10.0,13.0,11.5,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302741,糯米糍,1187,水果,,荔枝类,14.0,15.0,14.5,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302740,红花,1187,水果,,荔枝类,6.0,8.0,7.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302739,玉荷包,1187,水果,,荔枝类,6.0,8.5,7.25,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302738,桂味,1187,水果,,荔枝类,14.0,16.0,15.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302737,美国红,1187,水果,,樱桃类,10.0,20.0,15.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302736,美早,1187,水果,,樱桃类,10.0,50.0,30.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302735,雷尼,1187,水果,,樱桃类,8.0,20.0,14.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302734,先锋,1187,水果,,樱桃类,8.0,18.0,13.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302733,沙蜜托,1187,水果,,樱桃类,10.0,20.0,15.0,,,斤,2022-07-08 00:00:00,,138,,admin,,,
1302732,白条猪,1189,肉禽蛋,1205,猪肉类,15.5,15.5,15.5,,瘦,斤,2022-07-08 00:00:00,,138,,admin,,,
1302331,黑提,1187,水果,,葡萄类,5.0,8.0,6.5,,夏黑,斤,2022-07-07 00:00:00,,138,,admin,,,
1302330,青提,1187,水果,,葡萄类,3.5,4.5,4.0,,维多利亚,斤,2022-07-07 00:00:00,,138,,admin,,,
1302329,巨峰,1187,水果,,葡萄类,5.0,8.0,6.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302328,紫甜,1187,水果,,葡萄类,7.0,9.0,8.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302327,小台农,1187,水果,,芒果类,5.0,6.0,5.5,,生,斤,2022-07-07 00:00:00,,138,,admin,,,
1302326,大台农,1187,水果,,芒果类,6.0,8.0,7.0,,生,斤,2022-07-07 00:00:00,,138,,admin,,,
1302325,鹰嘴芒果,1187,水果,,芒果类,6.0,8.0,7.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302324,青皮芒果,1187,水果,,芒果类,4.0,6.0,5.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302323,象牙芒果,1187,水果,,芒果类,6.0,7.5,6.75,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302322,贵妃芒,1187,水果,,芒果类,6.0,9.0,7.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302321,澳芒,1187,水果,,芒果类,6.0,9.0,7.5,,新世纪\肯特,斤,2022-07-07 00:00:00,,138,,admin,,,
1302320,妃子笑,1187,水果,,荔枝类,7.0,9.0,8.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302319,鸡嘴,1187,水果,,荔枝类,10.0,13.0,11.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302318,糯米糍,1187,水果,,荔枝类,14.0,15.0,14.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302317,红花,1187,水果,,荔枝类,6.0,8.0,7.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302316,玉荷包,1187,水果,,荔枝类,6.0,8.5,7.25,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302315,桂味,1187,水果,,荔枝类,14.0,16.0,15.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302314,美国红,1187,水果,,樱桃类,10.0,20.0,15.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302313,美早,1187,水果,,樱桃类,10.0,50.0,30.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302312,雷尼,1187,水果,,樱桃类,8.0,20.0,14.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302271,猪肠,1189,肉禽蛋,1205,猪肉类,20.0,20.0,20.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302270,整牛,1189,肉禽蛋,1206,牛肉类,33.0,33.5,33.25,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302269,牛前腱,1189,肉禽蛋,1206,牛肉类,37.0,38.0,37.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302268,牛后腱,1189,肉禽蛋,1206,牛肉类,37.0,38.0,37.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302267,牛前腿,1189,肉禽蛋,1206,牛肉类,34.0,35.0,34.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302266,牛后腿,1189,肉禽蛋,1206,牛肉类,34.0,35.0,34.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302265,牛腰窝,1189,肉禽蛋,1206,牛肉类,35.0,35.0,35.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302264,牛柳,1189,肉禽蛋,1206,牛肉类,37.0,37.0,37.0,,里脊,斤,2022-07-07 00:00:00,,138,,admin,,,
1302263,精牛柳,1189,肉禽蛋,1206,牛肉类,38.0,40.0,39.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302262,牛腩,1189,肉禽蛋,1206,牛肉类,35.0,35.0,35.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302261,牛林,1189,肉禽蛋,1206,牛肉类,35.0,35.0,35.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302260,牛油,1189,肉禽蛋,1206,牛肉类,5.0,5.0,5.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302259,牛金钱腱,1189,肉禽蛋,1206,牛肉类,50.0,55.0,52.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302258,牛筋头巴脑,1189,肉禽蛋,1206,牛肉类,32.0,33.0,32.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302257,牛骨,1189,肉禽蛋,1206,牛肉类,5.0,5.0,5.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302256,牛排骨,1189,肉禽蛋,1206,牛肉类,30.0,30.0,30.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302255,牛板筋,1189,肉禽蛋,1206,牛肉类,35.0,36.0,35.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302254,牛尾,1189,肉禽蛋,1206,牛肉类,32.0,33.0,32.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302253,牛百叶,1189,肉禽蛋,1206,牛肉类,50.0,50.0,50.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302252,牛上脑,1189,肉禽蛋,1206,牛肉类,34.0,35.0,34.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302151,扇贝,1190,水产,1211,其他类,45.0,47.0,46.0,,>16cm/活,斤,2022-07-07 00:00:00,,138,,admin,,,
1302150,扇贝,1190,水产,1211,其他类,28.0,28.0,28.0,,10-12cm/活,斤,2022-07-07 00:00:00,,138,,admin,,,
1302149,扇贝,1190,水产,1211,其他类,26.0,27.0,26.5,,7-9cm/活,斤,2022-07-07 00:00:00,,138,,admin,,,
1302148,小红扇贝,1190,水产,1211,其他类,7.0,9.0,8.0,,活,斤,2022-07-07 00:00:00,,138,,admin,,,
1302147,钉螺,1190,水产,1211,其他类,7.0,8.0,7.5,,活,斤,2022-07-07 00:00:00,,138,,admin,,,
1302146,海螺,1190,水产,1211,其他类,18.0,22.0,20.0,,活（小）,斤,2022-07-07 00:00:00,,138,,admin,,,
1302145,海螺,1190,水产,1211,其他类,22.0,26.0,24.0,,活（中）,斤,2022-07-07 00:00:00,,138,,admin,,,
1302144,海螺,1190,水产,1211,其他类,32.0,38.0,35.0,,活（大）,斤,2022-07-07 00:00:00,,138,,admin,,,
1302143,蛏子,1190,水产,1211,其他类,13.0,15.0,14.0,,活,斤,2022-07-07 00:00:00,,138,,admin,,,
1302142,海虹,1190,水产,1211,其他类,8.0,8.0,8.0,,活,斤,2022-07-07 00:00:00,,138,,admin,,,
1302141,带子,1190,水产,1211,其他类,16.0,16.0,16.0,,活,斤,2022-07-07 00:00:00,,138,,admin,,,
1302140,生蚝,1190,水产,1211,其他类,11.0,11.0,11.0,,150g,斤,2022-07-07 00:00:00,,138,,admin,,,
1302139,生蚝,1190,水产,1211,其他类,12.0,12.0,12.0,,200g,斤,2022-07-07 00:00:00,,138,,admin,,,
1302138,黄蚬子,1190,水产,1211,其他类,24.0,30.0,27.0,,活,斤,2022-07-07 00:00:00,,138,,admin,,,
1302137,文蛤,1190,水产,1211,其他类,12.0,13.0,12.5,,活,斤,2022-07-07 00:00:00,,138,,admin,,,
1302136,白蛤,1190,水产,1211,其他类,8.0,8.0,8.0,,活,斤,2022-07-07 00:00:00,,138,,admin,,,
1302135,青蛤,1190,水产,1211,其他类,13.0,13.0,13.0,,活,斤,2022-07-07 00:00:00,,138,,admin,,,
1302134,花蛤,1190,水产,1211,其他类,6.0,7.0,6.5,,活,斤,2022-07-07 00:00:00,,138,,admin,,,
1302133,花蛤,1190,水产,1211,其他类,8.0,9.0,8.5,,活（无沙）,斤,2022-07-07 00:00:00,,138,,admin,,,
1302132,毛钳,1190,水产,1211,其他类,8.0,9.0,8.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302391,雪花梨,1187,水果,,梨类,3.6,4.0,3.8,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302390,皇冠梨,1187,水果,,梨类,4.5,5.0,4.75,,纸箱,斤,2022-07-07 00:00:00,,138,,admin,,,
1302389,绿宝石,1187,水果,,梨类,3.0,3.3,3.15,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302388,丰水梨,1187,水果,,梨类,4.2,4.6,4.4,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302387,酥梨,1187,水果,,梨类,2.5,3.5,3.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302386,库尔勒香梨,1187,水果,,梨类,4.2,5.2,4.7,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302385,红香酥梨,1187,水果,,梨类,2.5,2.6,2.55,,7号,斤,2022-07-07 00:00:00,,138,,admin,,,
1302384,红啤梨,1187,水果,,梨类,5.0,6.0,5.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302383,夏橙,1187,水果,,柑橘类,3.0,5.0,4.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302382,沃柑,1187,水果,,柑橘类,4.0,6.0,5.0,,贵妃柑,斤,2022-07-07 00:00:00,,138,,admin,,,
1302381,油桃,1187,水果,,桃李杏类,2.0,5.0,3.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302380,蟠桃,1187,水果,,桃李杏类,3.0,5.0,4.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302379,水蜜桃,1187,水果,,桃李杏类,4.0,10.0,7.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302378,黄油桃,1187,水果,,桃李杏类,2.5,4.0,3.25,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302377,黄毛桃,1187,水果,,桃李杏类,5.0,10.0,7.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302376,突围,1187,水果,,桃李杏类,1.5,3.6,2.55,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302375,京红,1187,水果,,桃李杏类,2.0,4.0,3.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302374,李子,1187,水果,,桃李杏类,2.0,7.0,4.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302373,白杏,1187,水果,,桃李杏类,10.0,12.0,11.0,新疆,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302372,杏梅,1187,水果,,桃李杏类,2.5,5.0,3.75,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302211,箱鸡蛋,1189,肉禽蛋,1208,禽蛋类,4.18,4.32,4.25,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302210,散鸡蛋,1189,肉禽蛋,1208,禽蛋类,4.7,4.7,4.7,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302209,生鸭蛋,1189,肉禽蛋,1208,禽蛋类,7.2,8.0,7.6,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302208,熟鸭蛋,1189,肉禽蛋,1208,禽蛋类,8.0,9.0,8.5,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302207,松花蛋,1189,肉禽蛋,1208,禽蛋类,6.7,9.0,7.85,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302206,鹅蛋,1189,肉禽蛋,1208,禽蛋类,14.0,16.0,15.0,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302205,鹌鹑蛋,1189,肉禽蛋,1208,禽蛋类,8.3,9.0,8.65,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302204,柴鸡蛋,1189,肉禽蛋,1208,禽蛋类,4.4,8.2,6.3,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302203,乌鸡蛋,1189,肉禽蛋,1208,禽蛋类,8.0,8.5,8.25,,,斤,2022-07-07 00:00:00,,138,,admin,,,
1302202,鸵鸟蛋,1189,肉禽蛋,1208,禽蛋类,100.0,100.0,100.0,,,个,2022-07-07 00:00:00,,138,,admin,,,
